datetime,y,y_pred,y_pred_lower,y_pred_upper
2016-02-05,371.0,309.0462789080759,206.8085341549775,411.28402366117433
2016-02-06,408.0,360.4745946849085,258.2369509333856,462.7122384364314
2016-02-07,343.0,388.3327901691802,286.095409221892,490.57017111646843
2016-02-08,301.0,339.85857985648886,237.6213064701213,442.0958532428564
2016-02-09,322.0,316.80947791426456,214.57238173741422,419.0465740911149
2016-02-10,368.0,325.19095528964635,222.95414533419435,427.4277652450984
2016-02-11,349.0,364.0345612391725,261.79785354905135,466.2712689292936
2016-02-12,334.0,354.2760145461245,252.0534690104006,456.4985600818484
2016-02-13,333.0,335.71091261403035,233.48846459307705,437.9333606349836
2016-02-14,257.0,322.6570073495102,220.43481315082624,424.87920154819415
2016-02-15,265.0,256.6192444010578,154.39715410610023,358.8413346960154
2016-02-16,297.0,278.3510825291052,176.12916342721132,380.5730016309991
2016-02-17,289.0,293.83017049809337,191.60852792241928,396.05181307376745
2016-02-18,310.0,290.8878652110584,188.66632145263537,393.1094089694814
2016-02-19,366.0,315.9430045210918,213.73514507891008,418.1508639632735
2016-02-20,345.0,355.7549957792852,253.5472305425405,457.9627610160299
2016-02-21,228.0,330.2974686896834,228.08994874597104,432.5049886333958
2016-02-22,213.0,234.22520687891102,132.01778736513836,336.4326263926837
2016-02-23,208.0,231.17509907434555,128.9678450384726,333.3823531102185
2016-02-24,319.0,210.12664623595958,107.91965951554286,312.3336329563763
2016-02-25,315.0,315.2507483757424,213.04385719599009,417.45763955549467
2016-02-26,293.0,308.58867965598006,206.3950187372873,410.78234057467284
2016-02-27,342.0,299.2989661773491,197.10539632038945,401.4925360343087
2016-02-28,338.0,321.2539129716645,219.06058030130575,423.4472456420232
2016-02-29,344.0,328.27158855143625,226.078353008576,430.46482409429655
2016-03-01,370.0,349.47537990170275,247.2823044030804,451.6684554003251
2016-03-02,365.0,372.15884907805804,269.96603213679987,474.3516660193162
2016-03-03,348.0,364.7036709642696,262.5109464473956,466.89639548114354
2016-03-04,312.0,359.11763365303716,256.9377075724423,461.297559733632
2016-03-05,214.0,313.1102971760385,210.93045916823257,415.2901351838444
2016-03-06,165.0,214.01274418334862,111.83313565102696,316.19235271567027
2016-03-07,218.0,171.020079277131,68.84056473012518,273.19959382413685
2016-03-08,230.0,222.14776447270975,119.96840479959324,324.32712414582625
2016-03-09,248.0,228.9691218463071,126.79001239594906,331.14823129666513
2016-03-10,276.0,249.2238522340965,147.04483224185958,351.40287222633344
2016-03-11,213.0,277.4296790908322,175.26304651258215,379.5963116690823
2016-03-12,127.0,212.574672375315,110.40812502567633,314.7412197249537
2016-03-13,112.0,128.14500879112921,25.978683575880623,230.31133400637782
2016-03-14,111.0,112.98628047681004,10.82004625474903,215.15251469887104
2016-03-15,193.0,117.65538524355347,15.489300971603114,219.82146951550382
2016-03-16,123.0,193.07131954458632,90.90547755740467,295.237161531768
2016-03-17,194.0,120.43809483242194,18.27233947763871,222.60385018720518
2016-03-18,186.0,207.63515622458607,105.48139674890997,309.7889157002622
2016-03-19,242.0,164.775801718064,62.622124762389305,266.9294786737387
2016-03-20,267.0,235.03188981313838,132.87842799748069,337.18535162879607
2016-03-21,207.0,242.6625663239031,140.50919264995423,344.81593999785196
2016-03-22,176.0,225.73029497346454,123.57706655698436,327.8835233899447
2016-03-23,189.0,183.79599449676334,81.64300079890562,285.94898819462105
2016-03-24,341.0,196.12955999289994,93.97665023351816,298.2824697522817
2016-03-25,325.0,330.9011630052844,228.75987586477143,433.0424501457974
2016-03-26,259.0,306.6268551796131,204.48564797757894,408.7680623816472
2016-03-27,178.0,259.15740975012113,157.01641101895643,361.29840848128583
2016-03-28,219.0,178.3412250067081,76.20031169774363,280.48213831567256
2016-03-29,206.0,233.20148720532438,131.0607146780789,335.34225973256986
2016-03-30,221.0,202.10611796354905,99.96557293775528,304.24666298934284
2016-03-31,298.0,233.11696998388538,130.97650632637425,335.2574336413965
2016-04-01,316.0,290.2482214105675,188.11902426645693,392.3774185546781
2016-04-02,294.0,305.4289256660474,203.29980599815315,407.55804533394166
2016-04-03,314.0,279.4849703129697,177.3560527521676,381.61388787377183
2016-04-04,334.0,308.22084022079525,206.09200548663492,410.3496749549556
2016-04-05,261.0,334.5579769912871,232.42927876682472,436.68667521574946
2016-04-06,208.0,271.8806696764328,169.75219206409017,374.00914728877535
2016-04-07,289.0,226.41023819592328,124.28183949793657,328.53863689391
2016-04-08,216.0,291.8519170026959,189.73444483202937,393.9693891733625
2016-04-09,314.0,207.37027062643136,105.25287358174494,309.4876676711178
2016-04-10,262.0,305.47087774333596,203.35367672897183,407.5880787577001
2016-04-11,257.0,240.3435295234088,138.22640885665817,342.4606501901594
2016-04-12,235.0,280.009420112874,177.89243187534908,382.12640835039895
2016-04-13,239.0,229.26004810703162,127.14327390057305,331.3768223134902
2016-04-14,239.0,257.7561708259019,155.63947318923067,359.87286846257314
2016-04-15,302.0,235.8779806568356,133.7718847223635,337.9840765913077
2016-04-16,296.0,299.5194113278305,197.4133882744349,401.62543438122606
2016-04-17,247.0,269.94207347649683,167.83624064665815,372.0479063063355
2016-04-18,265.0,252.25389026485107,150.14813541325495,354.35964511644715
2016-04-19,301.0,267.6363189361409,165.53069261356384,369.74194525871803
2016-04-20,322.0,302.0005994437869,199.89518086137855,404.1060180261952
2016-04-21,291.0,322.8194873733379,220.7141431191037,424.9248316275721
2016-04-22,292.0,299.3551745704338,197.26012146599916,401.4502276748684
2016-04-23,258.0,290.9972905310253,188.90230816189512,393.09227290015554
2016-04-24,282.0,244.88160845783602,142.78681075973947,346.9764061559326
2016-04-25,271.0,278.99213565518716,176.89741366924602,381.0868576411283
2016-04-26,314.0,271.40093715804414,169.3063399707167,373.4955343453716
2016-04-27,377.0,319.55684961849664,217.46245415378561,421.65124508320764
2016-04-28,390.0,369.983599809098,267.88927652796247,472.0779230902335
2016-04-29,392.0,392.50998594822113,290.4256567130801,494.59431518336214
2016-04-30,342.0,385.2065167923071,283.12225624007857,487.2907773445357
2016-05-01,297.0,332.54102465546663,230.45694346136204,434.62510584957124
2016-05-02,275.0,299.58541518172746,197.50140753105785,401.66942283239706
2016-05-03,281.0,285.55043956832105,183.46655314594517,387.63432599069694
2016-05-04,309.0,287.9439548857756,185.86026442619885,390.02764534535237
2016-05-05,262.0,312.42745815747537,210.34383782837133,414.51107848657944
2016-05-06,194.0,269.67787104650114,167.60396034269155,371.7517817503107
2016-05-07,229.0,200.9429577836209,98.86911379837154,303.01680176887027
2016-05-08,246.0,216.44408591082188,114.37041619680892,318.5177556248349
2016-05-09,225.0,233.04282533572237,130.96922708829132,335.1164235831534
2016-05-10,221.0,233.18549041032492,131.1120099719222,335.25897084872764
2016-05-11,185.0,227.68555704265205,125.61226705045455,329.75884703484957
2016-05-12,218.0,194.52788615460065,92.45466432613742,296.6011079830639
2016-05-13,310.0,224.6386298995245,122.57484524697178,326.7024145520772
2016-05-14,307.0,292.2467237444766,190.1830039292076,394.3104435597456
2016-05-15,325.0,285.64026016701365,183.5767097494744,387.7038105845529
2016-05-16,316.0,318.98955251481533,216.9260715737558,421.05303345587487
2016-05-17,302.0,317.50301350735305,215.4396470987083,419.5663799159978
2016-05-18,318.0,311.66166820789175,209.5984869585772,413.7248494572063
2016-05-19,300.0,322.19841075666136,220.13529578593005,424.26152572739267
2016-05-20,246.0,307.22434249207225,205.17040355663744,409.27828142750707
2016-05-21,255.0,248.17038018487472,146.1165042839039,350.2242560858455
2016-05-22,218.0,246.10746474049796,144.05375356536146,348.16117591563443
2016-05-23,252.0,211.21292993833896,109.15928633156561,313.2665735451123
2016-05-24,190.0,261.0548089584531,159.00127674230637,363.1083411745999
2016-05-25,256.0,192.32648676984047,90.27313464328773,294.3798388963932
2016-05-26,311.0,268.9181883390164,166.86490068303226,370.97147599500056
2016-05-27,381.0,297.09858363635965,195.05422156649212,399.1429457062272
2016-05-28,409.0,373.73518178791056,271.6908810238416,475.7794825519795
2016-05-29,269.0,379.8649089743905,277.8207684549025,481.9090494938785
2016-05-30,187.0,277.44734124746043,175.40326646576227,379.4914160291586
2016-05-31,225.0,210.14294733872237,108.09898093339089,312.18691374405387
2016-06-01,283.0,233.0300250539368,130.98623387387156,335.07381623400204
2016-06-02,316.0,280.6789188074747,178.63519036294798,382.7226472520014
2016-06-03,361.0,315.7778499097146,213.74280671778115,417.812893101648
2016-06-04,330.0,350.41949190317393,248.38450835851648,452.4544754478314
2016-06-05,256.0,312.4069737774829,210.37214617656184,414.44180137840397
2016-06-06,237.0,259.66375334851426,157.62898972820744,361.6985169688211
2016-06-07,246.0,248.48256078481148,146.44790264732976,350.5172189222932
2016-06-08,202.0,252.73057050736642,150.69608292528258,354.76505808945024
2016-06-09,209.0,212.41558391553255,110.38115740306588,314.45001042799925
2016-06-10,262.0,221.11100924399244,119.08503722872007,323.1369812592648
2016-06-11,280.0,250.31053376747312,148.284619807353,352.3364477275932
2016-06-12,279.0,258.6901616122161,156.66439946584097,360.71592375859126
2016-06-13,357.0,269.8611148107524,167.8354149573414,371.88681466416335
2016-06-14,266.0,354.9306382818527,252.90504113208215,456.9562354316232
2016-06-15,330.0,269.82926502387403,167.80383394386354,371.8546961038845
2016-06-16,248.0,346.79390536340355,244.76853375257545,448.8192769742317
2016-06-17,172.0,246.5052535262015,144.48811473299787,348.5223923194051
2016-06-18,234.0,194.58008511234917,92.5630028450756,296.59716737962276
2016-06-19,201.0,209.53249582532962,107.51556140373141,311.54943024692784
2016-06-20,206.0,195.86155492437527,93.84468117399658,297.878428674754
2016-06-21,159.0,211.85955266319172,109.842778945678,313.87632638070545
2016-06-22,187.0,167.3840665966424,65.3674546379163,269.40067855536853
2016-06-23,228.0,197.7117113043198,95.69515727643987,299.7282653321997
2016-06-24,284.0,224.51582545506375,122.5072911712735,326.524359738854
2016-06-25,310.0,275.98172206081665,173.97324283336553,377.99020128826777
2016-06-26,158.0,283.71701707077113,181.70868187449238,385.72535226704986
2016-06-27,154.0,164.5071666407422,62.49889055645616,266.51544272502827
2016-06-28,187.0,172.72690954022806,70.71873092087462,274.7350881595815
2016-06-29,180.0,184.9939817260065,82.98596072018134,287.0020027318317
2016-06-30,190.0,188.97942876291242,86.97146420852431,290.98739331730053
2016-07-01,164.0,194.9581648681043,92.95801515052128,296.9583145856873
2016-07-02,148.0,163.66714592171698,61.6670498474532,265.66724199598076
2016-07-03,154.0,134.20532269418794,32.205366982336926,236.20527840603896
2016-07-04,160.0,147.69541088738822,45.69551278764828,249.69530898712816
2016-07-05,165.0,161.57615623095424,59.57635312584429,263.5759593360642
2016-07-06,210.0,171.01192839102737,69.0122789115135,273.01157787054126
2016-07-07,158.0,212.03586413823183,110.03626968670126,314.0354585897624
2016-07-08,172.0,164.31255564230207,62.32057887449581,266.3045324101083
2016-07-09,151.0,176.1897072864098,74.1977828026073,278.1816317702123
2016-07-10,143.0,129.05583967354497,27.06405202180777,231.04762732528218
2016-07-11,156.0,144.17675361758037,42.1850221344439,246.16848510071685
2016-07-12,108.0,153.95237028832446,51.960731422257936,255.94400915439098
2016-07-13,163.0,120.92085244371873,18.929363364781096,222.91234152265636
2016-07-14,247.0,168.05943889661268,66.06800347537326,270.0508743178521
2016-07-15,123.0,239.61696998954716,137.63296246677356,341.60097751232075
2016-07-16,106.0,124.21345274869253,22.229496201624386,226.19740929576068
2016-07-17,202.0,105.58818216784086,3.6043590540266734,207.57200528165504
2016-07-18,120.0,182.01388833189884,80.03011999675635,283.9976566670413
2016-07-19,135.0,123.37596329420431,21.392285286729248,225.35964130167937
2016-07-20,245.0,151.9910167382272,50.00748482150172,253.97454865495266
2016-07-21,280.0,235.29753071387253,133.3140511351136,337.28101029263144
2016-07-22,269.0,275.43160965805805,173.4553751977175,377.4078441183986
2016-07-23,163.0,263.7884644358693,161.81227969143168,365.7646491803069
2016-07-24,171.3913043478261,156.772300836974,54.79624625206084,258.7483554218872
2016-07-25,195.0,175.16059848036133,73.18459733515274,277.13659962556994
2016-07-26,163.0,189.5625506270434,87.58663760395191,291.5384636501349
2016-07-27,108.0,176.69113913264414,74.71536863908345,278.6669096262048
2016-07-28,134.0,121.04407019542468,19.068350768195714,223.01978962265366
2016-07-29,155.0,144.11346848843533,42.144818064213695,246.08211891265697
2016-07-30,116.0,142.94266588087265,40.97406395887991,244.91126780286538
2016-07-31,136.0,104.7021701978316,2.733695280652398,206.6706451150108
2016-08-01,150.0,130.0966632919608,28.128240524019688,232.0650860599019
2016-08-02,121.0,147.70128650516997,45.732949733602354,249.66962327673758
2016-08-03,149.0,131.66492857832475,29.696730903719185,233.6331262529303
2016-08-04,178.0,156.64825695534103,54.68010912122013,258.6164047894619
2016-08-05,120.0,177.1573773094325,75.19612870741867,279.1186259114463
2016-08-06,140.0,118.78127277651366,16.8200715069584,220.74247404606893
2016-08-07,142.0,129.188677570653,27.2276002645188,231.1497548767872
2016-08-08,141.0,129.9645066837167,28.003480282540224,231.92553308489317
2016-08-09,125.0,146.04582992989492,44.08488747535043,248.00677238443942
2016-08-10,127.0,132.0197019013339,30.058895233709777,233.980508568958
2016-08-11,119.0,138.27988867866412,36.31913066929327,240.24064668803499
2016-08-12,111.0,122.28257343076984,20.32855092598402,224.23659593555567
2016-08-13,132.0,109.87182946688273,7.917853166596629,211.82580576716884
2016-08-14,149.0,113.98589082909203,12.032035558789886,215.93974609939417
2016-08-15,166.0,139.6928880684857,37.739082502868996,241.6466936341024
2016-08-16,274.0,164.25440152291026,62.30067792660576,266.20812511921474
2016-08-17,295.0,271.8289679517278,169.87537694906598,373.78255895438963
2016-08-18,219.0,288.2144903177721,186.26094683270298,390.16803380284125
2016-08-19,169.0,232.90590439905117,130.9589384509473,334.85287034715503
2016-08-20,174.0,173.87717634089606,71.93025550917552,275.8240971726166
2016-08-21,111.0,163.16724193524576,61.220439302978036,265.1140445675135
2016-08-22,93.0,108.42331991968132,6.47656583378361,210.37007400557903
2016-08-23,107.0,106.04861521054855,4.101941185692908,207.9952892354042
2016-08-24,127.0,112.19788095509892,10.251336441944176,214.14442546825367
2016-08-25,93.0,133.1142574057433,31.16775930916505,235.06075550232157
2016-08-26,142.0,96.53252617587118,-5.407546858506606,198.47259921024897
2016-08-27,93.0,139.3921601397989,37.452131171676015,241.3321891079218
2016-08-28,224.0,72.39821095593891,-29.541702545114006,174.3381244569918
2016-08-29,169.0,217.87481584745666,115.93494977448229,319.81468192043104
2016-08-30,110.0,153.84991973346303,51.91013187913215,255.78970758779388
2016-08-31,100.0,142.26970491073592,40.33004359238362,244.20936622908823
2016-09-01,109.0,100.70956943047933,-1.2300465344843445,202.649185395443
2016-09-02,154.0,121.48457891465812,19.551240778237172,223.41791705107906
2016-09-03,216.0,138.77258933087037,36.839294246815996,240.70588441492475
2016-09-04,262.0,196.6424441718541,94.7092619161493,298.57562642755886
2016-09-05,260.0,242.52605609491718,140.59292018720038,344.459192002634
2016-09-06,329.0,260.74034149851406,158.80728202991645,362.67340096711166
2016-09-07,291.0,330.58226027684174,228.6493244698941,432.51519608378936
2016-09-08,300.0,292.43532091608944,190.50242943545754,394.36821239672133
2016-09-09,335.0,312.1502462727797,210.2234903906513,414.07700215490814
2016-09-10,240.0,321.96007000174365,220.03335619268506,423.8867838108022
2016-09-11,177.0,235.09436801287939,133.16776448288005,337.0209715428787
2016-09-12,178.0,184.98301311570233,83.05645489008099,286.90957134132367
2016-09-13,193.0,184.35945023783898,82.43296673185806,286.2859337438199
2016-09-14,150.0,199.8778974438693,97.95153482204876,301.80426006568985
2016-09-15,215.0,158.37717552600458,56.45085623792457,260.3034948140846
2016-09-16,233.0,220.80445860964542,118.88413746946034,322.72477974983053
2016-09-17,220.0,216.04178977238155,114.12150975900545,317.96206978575765
2016-09-18,266.0,211.03001945732052,109.10984725914724,312.95019165549377
2016-09-19,192.0,252.9604415829172,151.04031368036794,354.8805694854665
2016-09-20,264.0,197.7596274551095,95.83957261009597,299.67968230012303
2016-09-21,284.0,274.8170045110312,172.8970678652255,376.7369411568369
2016-09-22,150.0,275.9751516684173,174.05525739674675,377.89504594008787
2016-09-23,134.0,172.08464229485944,70.1706132881354,273.9986713015835
2016-09-24,197.0,140.6955772974559,38.78158850284652,242.6095660920653
2016-09-25,175.0,177.65541860452987,75.74153524292556,279.56930196613416
2016-09-26,236.0,164.34505079957697,62.43121075816347,266.2588908409905
2016-09-27,185.0,239.00797489826746,137.09420630713467,340.9217434894002
2016-09-28,103.0,186.44753965164045,84.53388666323443,288.3611926400465
2016-09-29,289.0,126.60747397993646,24.69386243758582,228.52108552228708
2016-09-30,224.0,281.37222848167823,179.46435368881583,383.28010327454064
2016-10-01,312.0,204.6125423154374,102.70470685017328,306.5203777807015
2016-10-02,234.0,308.37367936588095,206.46594702951376,410.28141170224814
2016-10-03,282.0,211.7091625360743,109.80147257633405,313.61685249581456
2016-10-04,351.0,303.96075696755435,202.05313690330217,405.8683770318065
2016-10-05,232.0,331.0731184678251,229.1656114944454,432.98062544120484
2016-10-06,280.0,255.25158646958192,153.3441200443375,357.15905289482635
2016-10-07,311.0,286.96114951652544,185.0592955034775,388.86300352957335
2016-10-08,408.0,298.7017592250846,196.79994368398357,400.6035747661856
2016-10-09,416.0,386.42927768707153,284.5275630454727,488.3309923286704
2016-10-10,387.0,396.2648979663078,294.363224788268,498.1665711443476
2016-10-11,408.0,398.02491759762336,296.1233128104828,499.9265223847639
2016-10-12,405.0,410.0342931182037,308.1327989910698,511.9357872453376
2016-10-13,371.0,412.34584301013246,310.44438856208063,514.2472974581842
2016-10-14,375.0,378.66057564123867,276.76461326708335,480.556538015394
2016-10-15,400.0,376.57783285933215,274.68190812909495,478.47375758956935
2016-10-16,430.0,382.1967267319797,280.3009007433677,484.0925527205917
2016-10-17,425.0,420.2677420667638,318.3719566578386,522.163527475689
2016-10-18,438.0,425.6155289993044,323.719810524755,527.5112474738538
2016-10-19,428.0,444.1219641105354,342.22635394267076,546.0175742783999
2016-10-20,425.0,432.80356823059935,330.90799690040626,534.6991395607924
2016-10-21,496.0,433.03333045020355,331.1431346849265,534.9235262154806
2016-10-22,472.0,486.7008406780965,384.81068175515514,588.5909996010378
2016-10-23,470.0,453.96893637734337,352.07887410664136,555.8589986480454
2016-10-24,454.0,469.521513608519,367.63149106159574,571.4115361554423
2016-10-25,396.0,455.71406873512024,353.8241117120889,557.6040257581516
2016-10-26,413.0,410.552070566095,308.66221957070684,512.4419215614831
2016-10-27,558.0,422.5229290494748,320.6331160768303,524.4127420221193
2016-10-28,570.0,548.9055696265937,447.02101937843656,650.7901198747508
2016-10-29,554.0,551.7980178015637,449.9135036194919,653.6825319836355
2016-10-30,522.0,546.9733889372458,445.08896938365035,648.8578084908412
2016-10-31,520.0,515.1751182022782,413.29073754335036,617.0594988612061
2016-11-01,550.0,529.9651264502156,428.0808099488152,631.8494429516161
2016-11-02,593.0,549.2008634867157,447.3166508051037,651.0850761683276
2016-11-03,625.0,597.3268876793712,495.4427122309577,699.2110631277848
2016-11-04,480.0,622.2977452307913,520.4187231825699,724.1767672790127
2016-11-05,603.0,488.68682284814366,386.80783611403314,590.5658095822541
2016-11-06,676.0,596.1787750475544,494.2998809810606,698.0576691140482
2016-11-07,716.0,642.0703246082745,540.1914686330268,743.9491805835222
2016-11-08,542.0,720.5341561006477,618.6553629588614,822.412949242434
2016-11-09,455.0,550.2488540964339,448.37016263483366,652.1275455580342
2016-11-10,471.0,497.91909866141464,396.0404436678073,599.797753655022
2016-11-11,514.0,469.78810321592823,367.9144956697673,571.6617107620891
2016-11-12,491.0,515.6338115567435,413.76023859599286,617.5073845174941
2016-11-13,469.0,471.3654138097796,369.4919316161093,573.23889600345
2016-11-14,404.0,473.53848438668433,371.66503950547786,575.4119292678909
2016-11-15,379.0,407.9740164414727,306.1006331102318,509.84739977271363
2016-11-16,428.0,396.5602295865893,294.6869458614002,498.43351331177837
2016-11-17,504.0,429.7707962183726,327.89754821932013,531.6440442174251
2016-11-18,512.0,500.1666842614518,398.2983809914214,602.0349875314821
2016-11-19,494.0,501.5103483206862,399.6420789296892,603.3786177116832
2016-11-20,438.0,485.6191286302637,383.7509481636844,587.487309096843
2016-11-21,474.0,435.7130056480427,333.844861738787,537.5811495572984
2016-11-22,471.0,480.09055753803324,378.22247393417683,581.9586411418896
2016-11-23,432.0,468.3053086865053,366.4373226773905,570.1732946956201
2016-11-24,397.0,449.81935781068194,347.9514068082563,551.6873088131076
2016-11-25,375.0,405.0395587168931,303.1764528290704,506.9026646047158
2016-11-26,330.0,381.0486946326768,279.1856219389314,482.91176732642225
2016-11-27,347.0,321.07962476926093,219.21663921281845,422.9426103257034
2016-11-28,274.0,346.23277398108553,244.36982424952095,448.0957237126501
2016-11-29,360.0,276.44252061028556,174.579629976925,378.3054112436461
2016-11-30,441.0,369.5032737361872,267.64047874657007,471.3660687258044
2016-12-01,418.0,426.47353862562386,324.61077794476375,528.336299306484
2016-12-02,474.0,424.6375412373224,322.77952903683274,526.4955534378121
2016-12-03,419.0,466.5892634555471,364.73128378474206,568.4472431263521
2016-12-04,379.0,405.35318619861005,303.4952919313305,507.2110804658896
2016-12-05,389.0,384.44256385189476,282.5847046988416,486.3004230049479
2016-12-06,402.0,390.1363270272094,288.2785258010545,491.9941282533643
2016-12-07,472.0,407.00138441361554,305.1436769381305,508.85909188910057
2016-12-08,422.0,472.6871571653527,370.8294833213586,574.5448310093468
2016-12-09,443.0,423.9279414797426,322.07492234436756,525.7809606151177
2016-12-10,413.0,447.7265681324084,345.87358088207384,549.5795553827429
2016-12-11,351.0,394.9998474068971,293.1469438775464,496.85275093624784
2016-12-12,418.0,358.5150248492834,256.6621557444456,460.3678939541212
2016-12-13,413.0,416.3754537813346,314.5226414665702,518.228266096099
2016-12-14,379.0,412.74351390882924,310.8907935073151,514.5962343103433
2016-12-15,359.0,393.4264290870768,291.5737416596455,495.27911651450813
2016-12-16,390.0,366.8438664647495,264.9957427247156,468.6919902047834
2016-12-17,437.0,387.86521193929735,286.0171194586336,489.7133044199611
2016-12-18,411.0,415.10447554739363,313.25646515440855,516.9524859403787
2016-12-19,443.0,404.42616335989976,302.57818672183765,506.27413999796187
2016-12-20,377.0,445.8110694613834,343.9631485097104,547.6589904130565
2016-12-21,317.0,382.2977454602196,280.44991463787096,484.1455762825682
2016-12-22,349.0,340.67571188569883,238.8279133991141,442.52351037228357
2016-12-23,470.0,352.7474393750501,250.90411619864005,454.5907625514601
2016-12-24,576.0,456.39417865260475,354.5508861281306,558.2374711770789
2016-12-25,412.0,540.3786501760322,438.5354381532658,642.2218621987987
2016-12-26,338.0,413.07227294349,311.2290940254048,514.9154518615753
2016-12-27,319.0,365.1352169010916,263.29209259757596,466.97834120460726
2016-12-28,455.0,324.5907258661709,222.74768995949074,426.433761772851
2016-12-29,524.0,458.5498514738201,356.70684728294225,560.392855664698
2016-12-30,381.0,505.10413983856915,403.265525123219,606.9427545539193
2016-12-31,338.0,393.928200943648,292.08961629033394,495.76678559696205
2017-01-01,332.0,338.6554839948653,236.81697830281047,440.4939896869201
2017-01-02,384.0,327.26123416426384,225.42276094525826,429.09970738326945
2017-01-03,373.0,383.4855514926734,281.6471318470679,485.32397113827886
2017-01-04,439.0,372.7017618598999,270.8634289281194,474.54009479168036
2017-01-05,318.0,447.1022968841086,345.2639950658287,548.9405987023886
2017-01-06,390.0,321.6408743785644,219.80687864713508,423.4748701099937
2017-01-07,332.0,403.3382218269244,301.5042555844974,505.17218806935136
2017-01-08,283.0,302.1527375177806,200.31884873996137,403.9866262955999
2017-01-09,300.0,301.570672367031,199.73681544853548,403.40452928552656
2017-01-10,305.0,291.86580821140325,190.03200385463052,393.699612568176
2017-01-11,337.0,317.53750275934783,215.70378348100166,419.371222037694
2017-01-12,417.0,336.16847381784396,234.33478506769225,438.0021625679957
2017-01-13,426.0,416.49406503654257,314.66460133847335,518.3235287346117
2017-01-14,439.0,412.47019761385064,310.64076284797903,514.2996323797222
2017-01-15,382.0,426.93109817294413,325.10173941718097,528.7604569287073
2017-01-16,397.0,375.56653091491734,273.7372034219882,477.39585840784645
2017-01-17,330.0,407.0401248351374,305.2108489206428,508.86940074963206
2017-01-18,358.0,335.031917071902,233.20272464626828,436.8611094975357
2017-01-19,376.0,377.1307912533707,275.3016287869875,478.9599537197539
2017-01-20,334.0,369.5885849665784,267.7635687836485,471.41360114950834
2017-01-21,387.0,341.4147867117569,239.58979891984194,443.23977450367187
2017-01-22,446.0,367.24151310166206,265.4165999059403,469.0664262973838
2017-01-23,379.0,431.0561002891093,329.23121777632844,532.8809828018901
2017-01-24,375.0,379.74490298970136,277.920071099403,481.5697348799997
2017-01-25,450.0,391.69040535701293,289.8656554101461,493.5151553038798
2017-01-26,340.0,447.34157872515937,345.5168581843569,549.1662992659618
2017-01-27,203.0,349.8955766365147,248.07492579295834,451.7162274800711
2017-01-28,236.0,226.8577510515299,125.03712807284892,328.6783740302109
2017-01-29,252.0,228.04415390978107,126.22360415246611,329.864703667096
2017-01-30,302.0,239.92543897149196,138.10491933321117,341.74595860977274
2017-01-31,358.0,300.05643067768,198.2359607322623,401.8769006230977
2017-02-01,317.0,353.2284197319675,251.40803022706888,455.04880923686613
2017-02-02,387.0,324.705769937386,222.88540930054694,426.526130574225
2017-02-03,438.0,389.84896894702524,288.0326035237607,491.66533437028977
2017-02-04,407.0,422.1266977994398,320.31035972940174,523.9430358694779
2017-02-05,312.0,394.735469430883,292.91920324504423,496.5517356167217
2017-02-06,367.0,316.03762198807317,214.221385372766,417.85385860338033
2017-02-07,263.0,374.02526849487936,272.20908066819004,475.84145632156867
2017-02-08,287.0,268.1596495787908,166.3435407306797,369.97575842690185
2017-02-09,346.0,311.75997136386974,209.94389086044427,413.5760518672952
2017-02-10,314.0,332.26883457838767,230.4566768311364,434.08099232563893
2017-02-11,314.0,318.592575594468,216.7804447027578,420.40470648617816
2017-02-12,314.0,297.9215941030214,196.1095337946412,399.7336544114016
2017-02-13,298.0,310.6681763754836,208.8561451039806,412.4802076469866
2017-02-14,319.0,298.162412852722,196.35042949005057,399.9743962153934
2017-02-15,382.0,327.5400092923012,225.72810348576294,429.3519150988394
2017-02-16,352.0,380.79511802799084,278.9832400568693,482.60699599911237
2017-02-17,309.0,353.95382506622576,252.145799347312,455.76185078513953
2017-02-18,301.0,316.01023884785957,214.20223950026133,417.8182381954578
2017-02-19,274.0,288.7539561566552,186.94602612651312,390.56188618679727
2017-02-20,313.0,272.462658530162,170.65475701755975,374.27056004276426
2017-02-21,310.0,312.7829651300121,210.9751106700399,414.5908195899843
2017-02-22,258.0,312.6658019506705,210.85802366247225,414.4735802388688
2017-02-23,238.0,273.28764588278887,171.47989493434116,375.0953968312366
2017-02-24,449.0,247.2695986873544,145.46563137098815,349.07356600372066
2017-02-25,516.0,431.87013279857695,330.0661913822796,533.6740742148743
2017-02-26,520.0,470.4574712336804,368.65359790271674,572.261344564644
2017-02-27,363.0,518.274041368567,416.47019604961525,620.0778866875189
2017-02-28,362.0,368.7247146922712,266.92091559249724,470.5285137920452
2017-03-01,397.0,392.59017310723436,290.78644883161314,494.3938973828556
2017-03-02,280.0,389.93895979849947,288.13526238008524,491.7426572169137
2017-03-03,206.0,301.53000213652416,199.73002154738327,403.32998272566505
2017-03-04,190.0,219.53671787082266,117.73676272302322,321.3366730186221
2017-03-05,210.0,183.49804452781245,81.69815626578635,285.29793278983857
2017-03-06,201.0,202.88076005252339,101.08089931030531,304.68062079474146
2017-03-07,243.0,200.37283300064303,98.5730176661009,302.17264833518516
2017-03-08,267.0,248.76936848493023,146.96962666236925,350.5691103074912
2017-03-09,245.0,265.42699185032654,163.62727641509244,367.2267072855607
2017-03-10,165.0,252.09023764303387,150.29417398797182,353.88630129809593
